,text,source
3489,Hello. I just noticed I was charged two times for a restaurant I visited this week. Can you reverse the additional charge?,BANKING77
3490,I need assistance with activating my new card.,BANKING77
3491,I see a payment on my statement for  a place I didn't make a purchase at.,BANKING77
3492,What is the virtual card and how can i get one?,BANKING77
3493,"I can't find my card, it is lost.",BANKING77
3494,How do I change the details in my account?,BANKING77
3495,Can I transfer my paycheck to the account?,BANKING77
3496,Can you tell me when my money transfer will go through,BANKING77
3497,A transaction posted twice to my account.,BANKING77
3498,How will I receive my PIN?,BANKING77
3499,"I need to exchange my GBP to AUD, how would I do this?",BANKING77
3500,Is there a way to track the new card you sent me?,BANKING77
3501,I was unable to transfer to another account.,BANKING77
3502,why verify the top up? it doesnt make sense,BANKING77
3503,Why did withdrawing money cost me extra?,BANKING77
3504,"If I exchange currencies frequently, is there a discount?",BANKING77
3505,Can I top up my account with Google Pay?,BANKING77
3506,Is it possible for me to change my PIN number?,BANKING77
3507,Did I do something incorrectly? Where is my top-up?,BANKING77
3508,I was just shopping online for some tickets and the payment was declined by you.  Why has this happened?  I am certain I have the right amount of funds in my account.,BANKING77
3509,I topped up about half an hour ago and the charge is still pending. I'm a new customer and today is my first time doing this. Can you fix it? It doesn't seem to be working.,BANKING77
3510,What payment methods are used to top up?,BANKING77
3511,I completed a payment with my card a while ago. It's still showing up as pending. What time frame does this normally take? It doesn't appear to have worked.,BANKING77
3512,What do I do?  My card is broken.,BANKING77
3513,How do I get selected for a visa card?,BANKING77
3514,What do I do to Top up my card?,BANKING77
3515,People are using my debit card - help!,BANKING77
3516,How much does it cost to top up a US-issued card?,BANKING77
3517,What does pending mean on a cash withdrawal?,BANKING77
3518,Why couldn't I make a withdrawal from the ATM?,BANKING77
3519,"I would like to track a card sent to me, how do I do that?",BANKING77
3520,how long should i expect to wait when i add money,BANKING77
3521,I was given the wrong amount of cash,BANKING77
3522,I transferred money to my account but it is not showing.,BANKING77
3523,I want to top up my account. Can I do it with Google Pay?,BANKING77
3524,"Why won't you take my transfer, I keep getting an error message.",BANKING77
3525,Where do I find the auto top- up?,BANKING77
3526,need to know where money comes from,BANKING77
3527,Why hasn't my balance been updated from the check deposit I made?,BANKING77
3528,I can't figure out why a transfer is still pending?,BANKING77
3529,Is it possible to use my apple watch for topping up?,BANKING77
3530,I have another card from the U.S. Will you be able to accept that one?,BANKING77
3531,"Please cancel my most recent transfer, it was a mistake. This is an emergency. It needs to be canceled before it goes through.",BANKING77
3532,How do I discontinue my account?,BANKING77
3533,Does it cost to top up my card?,BANKING77
3534,Where is the PIN for my card located?,BANKING77
3535,Report stolen card,BANKING77
3536,"The day before yesterday, I performed a transfer within the country. It still has not completed. Can you check on that? The account number is definitely correct, as I've checked.",BANKING77
3537,I cant prove who I am,BANKING77
3538,why wont my american express work to add money,BANKING77
3539,It can take between 10 minutes to an hour before you hear back from us about the verification result.  Please try again if your verification fails.  Make sure you double check that images are clear and all document photos are readable without blur or glare. You have to be 18 or older and live in the European Economic area or live in Switzerland to be able to open an account.,BANKING77
3540,How come when I tried to pay contactless at the bus it didnt work?,BANKING77
3541,I am having trouble transferring money to a beneficiery.,BANKING77
3542,If I top-up by using a trasfer are there charges that applied?,BANKING77
3543,"My PIN number was incorrect, and I can't access it.",BANKING77
3544,Please help me figure out the reason for the odd withdrawal amount from my account?,BANKING77
3545,I think someone has hacked my card!,BANKING77
3546,I think my card payment was reverted,BANKING77
3547,I believe my card has been compromised as there are funds showing that I did not receive.,BANKING77
3548,How to receive virtual card?,BANKING77
3549,I think someone may be using my card.,BANKING77
3550,I need to update my phone number.,BANKING77
3551,Can you please check my UK Account to make sure everything went alright?  I made the transfer a couple of hours ago.,BANKING77
3552,The correct amount of cash was not received.,BANKING77
3553,Is there a way to see my money's source?,BANKING77
3554,What currencies are available for my use in holding and exchange?,BANKING77
3555,What do I need in regards to identification?,BANKING77
3556,What is the delivery time for US?,BANKING77
3557,What is the reason I got rejected for using my disposable virtual card to pay a subscription to the gym?,BANKING77
3558,"I think I was charged twice, please help!",BANKING77
3559,What are the age limits for your service?,BANKING77
3560,Can you explain more about why should I verify my identity?,BANKING77
3561,I've been using my account while abroad for a while but only recently I've been charged a fee. Why am I only being charged a fee now.,BANKING77
3562,My app says I withdraw money from my account from an ATM.,BANKING77
3563,When I got cash I was charged an extra fee!  Explain!,BANKING77
3564,My payment was declined,BANKING77
3565,"Hey, I'm buying a flat and I need my mortgage to go though. However, every time I check I get an error message. Is there any way you can help me with this transfer.",BANKING77
3566,What is the procedure for depositing a virtual card,BANKING77
3567,I would like a second card.,BANKING77
3568,"I moved, can I edit my personal details?",BANKING77
3569,"If you to to account, hit activate, and follow the instructions, you can activate it in just a few seconds.",BANKING77
3570,I got less cash than what I specified at the ATM.,BANKING77
3571,"How long do EU transfers take? I bought something online a couple days ago , sent the money immediately online but the seller says it is still not there yet",BANKING77
3572,What was the extra charge for using my card?,BANKING77
3573,"It's been over a month and i still haven't received my goods! I ordered a pencil for crying out loud, it's not that hard to deliver that! I'm done with these people, give me a refund immediately! I'll search for my Japanese exclusive pencil elsewhere!",BANKING77
3574,Please help to explain to me why my new card was declined when I tried to use it at my grocery store this morning to pay for the items I needed.  I tried three times to use it and it kept being declined.  I was very embarrassed standing there trying to buy my groceries.,BANKING77
3575,Why cant I send money to a beneficiary?,BANKING77
3576,"About two days ago now, I made a transfer from France but it hasn't arrived yet. Is it possible that the international transfer just takes longer?",BANKING77
3577,How do I exchange currencies with this,BANKING77
3578,There is a cash withdrawal in my account that isn't mine.,BANKING77
3579,HOW LONG TO TAKE THE TIME TO SOLVE,BANKING77
3580,Do you take SWIFT transfers?,BANKING77
3581,Why would a cash withdrawal still be pending?,BANKING77
3582,"I was under the impression that you offer crypto top up; however,  it doesn't appear to be working. The money has now disappeared from my account so I need to know what the deal is?",BANKING77
3583,"I noticed my card payment was cancelled, can you tell me why?",BANKING77
